03/07/2021 08:20:53 AM Temp: 72.3 F / 22.4 C    Humidity: 48.0% 
03/15/2021 05:01:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:02:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:03:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:04:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 05:05:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.1% 
03/15/2021 05:06:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 05:07:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 05:08:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.1% 
03/15/2021 05:09:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:10:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 05:11:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:12:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 05:13:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 05:14:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 05:15:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 05:16:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 05:17:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 05:18:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 05:19:01 PM error occured
03/15/2021 05:19:01 PM Checksum did not validate. Try again.
03/15/2021 05:20:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:21:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 05:22:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 05:23:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 05:24:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:25:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:26:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:27:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 05:28:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 05:29:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:30:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:31:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.8% 
03/15/2021 05:32:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:33:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.8% 
03/15/2021 05:34:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:35:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:36:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:37:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:38:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:39:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.8% 
03/15/2021 05:40:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:41:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.8% 
03/15/2021 05:42:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:43:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.8% 
03/15/2021 05:44:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.6% 
03/15/2021 05:45:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 05:46:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.8% 
03/15/2021 05:47:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 05:48:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 05:49:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 05:50:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.8% 
03/15/2021 05:51:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.8% 
03/15/2021 05:52:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.8% 
03/15/2021 05:53:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 05:54:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:55:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 05:56:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 05:57:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 05:58:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 05:59:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 06:00:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:01:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:02:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:03:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:04:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:05:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:06:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:07:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:08:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 06:09:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:10:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:11:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 06:12:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 06:13:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 06:14:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 06:15:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:16:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:17:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:18:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:19:02 PM Temp: 71.6 F / 22.0 C    Humidity: 32.9% 
03/15/2021 06:20:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 06:21:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:22:01 PM Temp: 71.6 F / 22.0 C    Humidity: 33.0% 
03/15/2021 06:23:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 06:24:01 PM Temp: 71.6 F / 22.0 C    Humidity: 32.9% 
03/15/2021 06:25:01 PM Temp: 71.6 F / 22.0 C    Humidity: 33.0% 
03/15/2021 06:26:01 PM Temp: 71.6 F / 22.0 C    Humidity: 33.0% 
03/15/2021 06:27:01 PM Temp: 71.6 F / 22.0 C    Humidity: 33.0% 
03/15/2021 06:28:01 PM Temp: 71.6 F / 22.0 C    Humidity: 33.0% 
03/15/2021 06:29:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.1% 
03/15/2021 06:30:01 PM Temp: 71.6 F / 22.0 C    Humidity: 32.9% 
03/15/2021 06:31:01 PM Temp: 71.6 F / 22.0 C    Humidity: 33.0% 
03/15/2021 06:32:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:33:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 06:34:01 PM Temp: 71.6 F / 22.0 C    Humidity: 33.0% 
03/15/2021 06:35:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.1% 
03/15/2021 06:36:01 PM Temp: 71.6 F / 22.0 C    Humidity: 33.1% 
03/15/2021 06:37:01 PM Temp: 71.6 F / 22.0 C    Humidity: 33.1% 
03/15/2021 06:38:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.2% 
03/15/2021 06:39:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.5% 
03/15/2021 06:40:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.5% 
03/15/2021 06:41:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.5% 
03/15/2021 06:42:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.6% 
03/15/2021 06:43:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.5% 
03/15/2021 06:44:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.6% 
03/15/2021 06:45:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.5% 
03/15/2021 06:46:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.4% 
03/15/2021 06:47:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.4% 
03/15/2021 06:48:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.1% 
03/15/2021 06:49:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.2% 
03/15/2021 06:50:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.3% 
03/15/2021 06:51:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.3% 
03/15/2021 06:52:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.3% 
03/15/2021 06:53:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.2% 
03/15/2021 06:54:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 06:55:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 06:56:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 06:57:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 06:58:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 06:59:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 07:00:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 07:01:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 07:02:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 07:03:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 07:04:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 07:05:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 07:06:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 07:07:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:08:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:09:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:10:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 07:11:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:12:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:13:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:14:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 07:15:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:16:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:17:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:18:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:19:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:20:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:21:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:22:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:23:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:24:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:25:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 07:26:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 07:27:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 07:28:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 07:29:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 07:30:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 07:31:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 07:32:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 07:33:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 07:34:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 07:35:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 07:36:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 07:37:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 07:38:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 07:39:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:40:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:41:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:42:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:43:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.2% 
03/15/2021 07:44:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:45:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.2% 
03/15/2021 07:46:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.2% 
03/15/2021 07:47:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:48:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.2% 
03/15/2021 07:49:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.2% 
03/15/2021 07:50:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:51:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.2% 
03/15/2021 07:52:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:53:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:54:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.2% 
03/15/2021 07:55:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:56:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:57:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 07:58:02 PM Temp: 72.1 F / 22.3 C    Humidity: 33.1% 
03/15/2021 07:59:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.1% 
03/15/2021 08:00:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:01:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:02:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:03:01 PM Temp: 72.1 F / 22.3 C    Humidity: 33.1% 
03/15/2021 08:04:01 PM Temp: 72.1 F / 22.3 C    Humidity: 33.1% 
03/15/2021 08:05:01 PM Temp: 72.1 F / 22.3 C    Humidity: 33.1% 
03/15/2021 08:06:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:07:01 PM Temp: 72.1 F / 22.3 C    Humidity: 33.0% 
03/15/2021 08:08:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:09:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:10:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:11:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:12:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:13:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:14:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:15:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:16:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:17:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:18:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:19:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 08:20:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:21:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:22:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:23:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:24:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:25:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:26:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:27:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:28:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:29:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:30:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:31:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:32:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:33:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:34:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:35:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:36:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:37:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:38:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:39:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:40:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:41:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:42:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:43:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:44:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:45:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:46:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:47:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:48:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:49:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:50:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:51:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.0% 
03/15/2021 08:52:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:53:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:54:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:55:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:56:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:57:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:58:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 08:59:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 09:00:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 09:01:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 09:02:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 09:03:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:04:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:05:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:06:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:07:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:08:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:09:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:10:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:11:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:12:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:13:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 09:14:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.7% 
03/15/2021 09:15:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:16:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:17:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:18:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:19:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 09:20:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 09:21:01 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:22:01 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 09:23:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 09:24:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 09:25:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:26:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 09:27:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.8% 
03/15/2021 09:28:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.7% 
03/15/2021 09:29:02 PM Temp: 72.0 F / 22.2 C    Humidity: 32.9% 
03/15/2021 09:30:02 PM Temp: 71.8 F / 22.1 C    Humidity: 32.9% 
03/15/2021 09:31:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.0% 
03/15/2021 09:32:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.1% 
03/15/2021 09:33:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.1% 
03/15/2021 09:34:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.1% 
03/15/2021 09:35:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.2% 
03/15/2021 09:36:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.3% 
03/15/2021 09:37:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.2% 
03/15/2021 09:38:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.3% 
03/15/2021 09:39:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:40:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:41:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.5% 
03/15/2021 09:42:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.5% 
03/15/2021 09:43:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:44:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:45:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:46:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:47:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:48:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:49:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.5% 
03/15/2021 09:50:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:51:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.5% 
03/15/2021 09:52:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:53:01 PM Temp: 72.0 F / 22.2 C    Humidity: 33.4% 
03/15/2021 09:54:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.3% 
03/15/2021 09:55:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.3% 
03/15/2021 09:56:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:57:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:58:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 09:59:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.5% 
03/15/2021 10:00:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 10:01:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.5% 
03/15/2021 10:02:02 PM Temp: 72.0 F / 22.2 C    Humidity: 33.5% 
03/15/2021 10:03:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.5% 
03/15/2021 10:04:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 10:05:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 10:06:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 10:07:02 PM Temp: 71.8 F / 22.1 C    Humidity: 33.4% 
03/15/2021 10:08:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.3% 
03/15/2021 10:09:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.3% 
03/15/2021 10:10:01 PM Temp: 71.8 F / 22.1 C    Humidity: 33.3% 
